Sample,Latency (ms)
130,0.00926809567366202
131,0.00926809567366202
132,0.00926809567366202
133,0.00926809567366202
134,0.00926809567366202
135,0.00926809567366202
136,0.00926809567366202
137,0.00926809567366202
138,0.00926809567366202
139,0.00926809567366202
140,0.00926809567366202
141,0.00926809567366202
142,0.00926809567366202
143,0.00926809567366202
144,0.00926809567366202
145,0.00926809567366202
146,0.00926809567366202
147,0.00926809567366202
148,0.00926809567366202
149,0.00926809567366202
150,0.00926809567366202
151,0.00926809567366202
152,0.00926809567366202
153,0.00926809567366202
154,0.00926809567366202
155,0.00926809567366202
156,0.00926809567366202
157,0.00926809567366202
158,0.00926809567366202
159,0.00926809567366202
160,0.00926809567366202
161,0.00926809567366202
162,0.00926809567366202
163,0.00926809567366202
164,0.00926809567366202
165,0.00926809567366202
166,0.00926809567366202
167,0.00926809567366202
168,0.00926809567366202
169,0.00926809567366202
170,0.00926809567366202
171,0.00926809567366202
172,0.00926809567366202
173,0.00926809567366202
174,0.00926809567366202
175,0.00926809567366202
176,0.00926809567366202
177,0.00926809567366202
178,0.00926809567366202
179,0.00926809567366202
180,0.00926809567366202
181,0.00926809567366202
182,0.00926809567366202
183,0.00926809567366202
184,0.00926809567366202
185,0.00926809567366202
186,0.00926809567366202
187,0.00926809567366202
188,0.00926809567366202
189,0.00926809567366202
190,0.00926809567366202
191,0.00926809567366202
192,0.00926809567366202
193,0.00926809567366202
194,0.00926809567366202
195,0.00926809567366202
196,0.00926809567366202
197,0.00926809567366202
198,0.00926809567366202
199,0.00926809567366202
200,0.00926809567366202
201,0.00926809567366202
202,0.00926809567366202
203,0.00926809567366202
204,0.00926809567366202
205,0.00926809567366202
206,0.00926809567366202
207,0.00926809567366202
208,0.00926809567366202
209,0.00926809567366202
210,0.00926809567366202
211,0.00926809567366202
212,0.00926809567366202
213,0.00926809567366202
214,0.00926809567366202
215,0.00926809567366202
216,0.00926809567366202
217,0.00926809567366202
218,0.00926809567366202
219,0.00926809567366202
220,0.00926809567366202
221,0.00926809567366202
222,0.00926809567366202
223,0.00926809567366202
224,0.00926809567366202
225,0.00926809567366202
226,0.00926809567366202
227,0.00926809567366202
228,0.00926809567366202
229,0.00926809567366202
230,0.00926809567366202
231,0.00926809567366202
232,0.00926809567366202
233,0.00926809567366202
234,0.00926809567366202
235,0.00926809567366202
236,0.00926809567366202
237,0.00926809567366202
238,0.00926809567366202
239,0.00926809567366202
240,0.00926809567366202
241,0.00926809567366202
242,0.00926809567366202
243,0.00926809567366202
244,0.00926809567366202
245,0.00926809567366202
246,0.00926809567366202
247,0.00926809567366202
248,0.00926809567366202
249,0.00926809567366202
250,0.00926809567366202
251,0.00926809567366202
252,0.00926809567366202
253,0.00926809567366202
254,0.00926809567366202
255,0.00926809567366202
256,0.00926809567366202
257,0.00926809567366202
258,0.00926809567366202
259,0.00926809567366202
260,0.00926809567366202
261,0.00926809567366202
262,0.00926809567366202
263,0.00926809567366202
264,0.00926809567366202
265,0.00926809567366202
266,0.00926809567366202
267,0.00926809567366202
268,0.00926809567366202
269,0.00926809567366202
270,0.00926809567366202
271,0.00926809567366202
272,0.00926809567366202
273,0.00926809567366202
274,0.00926809567366202
275,0.00926809567366202
276,0.00926809567366202
277,0.00926809567366202
278,0.00926809567366202
279,0.00926809567366202
280,0.00926809567366202
281,0.00926809567366202
282,0.00926809567366202
283,0.00926809567366202
284,0.00926809567366202
285,0.00926809567366202
286,0.00926809567366202
287,0.00926809567366202
288,0.00926809567366202
289,0.00926809567366202
290,0.00926809567366202
291,0.00926809567366202
292,0.00926809567366202
293,0.00926809567366202
294,0.00926809567366202
295,0.00926809567366202
296,0.00926809567366202
297,0.00926809567366202
298,0.00926809567366202
299,0.00926809567366202
300,0.00926809567366202
301,0.00926809567366202
302,0.00926809567366202
303,0.00926809567366202
304,0.00926809567366202
305,0.00926809567366202
306,0.00926809567366202
307,0.00926809567366202
308,0.00926809567366202
309,0.00926809567366202
310,0.00926809567366202
311,0.00926809567366202
312,0.00926809567366202
313,0.00926809567366202
314,0.00926809567366202
315,0.00926809567366202
316,0.00926809567366202
317,0.00926809567366202
318,0.00926809567366202
319,0.00926809567366202
320,0.00926809567366202
321,0.00926809567366202
322,0.00926809567366202
323,0.00926809567366202
324,0.00926809567366202
325,0.00926809567366202
326,0.00926809567366202
327,0.00926809567366202
328,0.00926809567366202
329,0.00926809567366202
330,0.00926809567366202
331,0.00926809567366202
332,0.00926809567366202
333,0.00926809567366202
334,0.00926809567366202
335,0.00926809567366202
336,0.00926809567366202
337,0.00926809567366202
338,0.00926809567366202
339,0.00926809567366202
340,0.00926809567366202
341,0.00926809567366202
342,0.00926809567366202
343,0.00926809567366202
344,0.00926809567366202
345,0.00926809567366202
346,0.00926809567366202
347,0.00926809567366202
348,0.00926809567366202
349,0.00926809567366202
350,0.00926809567366202
351,0.00926809567366202
352,0.00926809567366202
353,0.00926809567366202
354,0.00926809567366202
355,0.00926809567366202
356,0.00926809567366202
357,0.00926809567366202
358,0.00926809567366202
359,0.00926809567366202
360,0.00926809567366202
361,0.00926809567366202
362,0.00926809567366202
363,0.00926809567366202
364,0.00926809567366202
365,0.00926809567366202
366,0.00926809567366202
367,0.00926809567366202
368,0.00926809567366202
369,0.00926809567366202
370,0.00926809567366202
371,0.00926809567366202
372,0.00926809567366202
373,0.00926809567366202
374,0.00926809567366202
375,0.00926809567366202
376,0.00926809567366202
377,0.00926809567366202
378,0.00926809567366202
379,0.00926809567366202
380,0.00926809567366202
381,0.00926809567366202
382,0.00926809567366202
383,0.00926809567366202
384,0.00926809567366202
385,0.00926809567366202
386,0.00926809567366202
387,0.00926809567366202
388,0.00926809567366202
389,0.00926809567366202
390,0.00926809567366202
391,0.00926809567366202
392,0.00926809567366202
393,0.00926809567366202
394,0.00926809567366202
395,0.00926809567366202
396,0.00926809567366202
397,0.00926809567366202
398,0.00926809567366202
399,0.00926809567366202
400,0.00926809567366202
401,0.00926809567366202
402,0.00926809567366202
403,0.00926809567366202
404,0.00926809567366202
405,0.00926809567366202
406,0.00926809567366202
407,0.00926809567366202
408,0.00926809567366202
409,0.00926809567366202
410,0.00926809567366202
411,0.00926809567366202
412,0.00926809567366202
413,0.00926809567366202
414,0.00926809567366202
415,0.00926809567366202
416,0.00926809567366202
417,0.00926809567366202
418,0.00926809567366202
419,0.00926809567366202
420,0.00926809567366202
421,0.00926809567366202
422,0.00926809567366202
423,0.00926809567366202
424,0.00926809567366202
425,0.00926809567366202
426,0.00926809567366202
427,0.00926809567366202
428,0.00926809567366202
429,0.00926809567366202
430,0.00926809567366202
431,0.00926809567366202
432,0.00926809567366202
433,0.00926809567366202
434,0.00926809567366202
435,0.00926809567366202
436,0.00926809567366202
437,0.00926809567366202
438,0.00926809567366202
439,0.00926809567366202
440,0.00926809567366202
441,0.00926809567366202
442,0.00926809567366202
443,0.00926809567366202
444,0.00926809567366202
445,0.00926809567366202
446,0.00926809567366202
447,0.00926809567366202
448,0.00926809567366202
449,0.00926809567366202
450,0.00926809567366202
451,0.00926809567366202
452,0.00926809567366202
453,0.00926809567366202
454,0.00926809567366202
455,0.00926809567366202
456,0.00926809567366202
457,0.00926809567366202
458,0.00926809567366202
459,0.00926809567366202
460,0.00926809567366202
461,0.00926809567366202
462,0.00926809567366202
463,0.00926809567366202
464,0.00926809567366202
465,0.00926809567366202
466,0.00926809567366202
467,0.00926809567366202
468,0.00926809567366202
469,0.00926809567366202
470,0.00926809567366202
471,0.00926809567366202
472,0.00926809567366202
473,0.00926809567366202
474,0.00926809567366202
475,0.00926809567366202
476,0.00926809567366202
477,0.00926809567366202
478,0.00926809567366202
479,0.00926809567366202
480,0.00926809567366202
481,0.00926809567366202
482,0.00926809567366202
483,0.00926809567366202
484,0.00926809567366202
485,0.00926809567366202
486,0.00926809567366202
487,0.00926809567366202
488,0.00926809567366202
489,0.00926809567366202
490,0.00926809567366202
491,0.00926809567366202
492,0.00926809567366202
493,0.00926809567366202
494,0.00926809567366202
495,0.00926809567366202
496,0.00926809567366202
497,0.00926809567366202
498,0.00926809567366202
499,0.00926809567366202
500,0.00926809567366202
501,0.00926809567366202
502,0.00926809567366202
503,0.00926809567366202
504,0.00926809567366202
505,0.00926809567366202
506,0.00926809567366202
507,0.00926809567366202
508,0.00926809567366202
509,0.00926809567366202
510,0.00926809567366202
511,0.00926809567366202
512,0.00926809567366202
513,0.00926809567366202
514,0.00926809567366202
515,0.00926809567366202
516,0.00926809567366202
517,0.00926809567366202
518,0.00926809567366202
519,0.00926809567366202
520,0.00926809567366202
521,0.00926809567366202
522,0.00926809567366202
523,0.00926809567366202
524,0.00926809567366202
525,0.00926809567366202
526,0.00926809567366202
527,0.00926809567366202
528,0.00926809567366202
529,0.00926809567366202
530,0.00926809567366202
531,0.00926809567366202
532,0.00926809567366202
533,0.00926809567366202
534,0.00926809567366202
535,0.00926809567366202
536,0.00926809567366202
537,0.00926809567366202
538,0.00926809567366202
539,0.00926809567366202
540,0.00926809567366202
541,0.00926809567366202
542,0.00926809567366202
543,0.00926809567366202
544,0.00926809567366202
545,0.00926809567366202
546,0.00926809567366202
547,0.00926809567366202
548,0.00926809567366202
549,0.00926809567366202
550,0.00926809567366202
551,0.00926809567366202
552,0.00926809567366202
553,0.00926809567366202
554,0.00926809567366202
555,0.00926809567366202
556,0.00926809567366202
557,0.00926809567366202
558,0.00926809567366202
559,0.00926809567366202
560,0.00926809567366202
561,0.00926809567366202
562,0.00926809567366202
563,0.00926809567366202
564,0.00926809567366202
565,0.00926809567366202
566,0.00926809567366202
567,0.00926809567366202
568,0.00926809567366202
569,0.00926809567366202
570,0.00926809567366202
571,0.00926809567366202
572,0.00926809567366202
573,0.00926809567366202
574,0.00926809567366202
575,0.00926809567366202
576,0.00926809567366202
577,0.00926809567366202
578,0.00926809567366202
579,0.00926809567366202
580,0.00926809567366202
581,0.00926809567366202
582,0.00926809567366202
583,0.00926809567366202
584,0.00926809567366202
585,0.00926809567366202
586,0.00926809567366202
587,0.00926809567366202
588,0.00926809567366202
589,0.00926809567366202
590,0.00926809567366202
591,0.00926809567366202
592,0.00926809567366202
593,0.00926809567366202
594,0.00926809567366202
595,0.00926809567366202
596,0.00926809567366202
597,0.00926809567366202
598,0.00926809567366202
599,0.00926809567366202
600,0.00926809567366202
601,0.00926809567366202
602,0.00926809567366202
603,0.00926809567366202
604,0.00926809567366202
605,0.00926809567366202
606,0.00926809567366202
607,0.00926809567366202
608,0.00926809567366202
609,0.00926809567366202
610,0.00926809567366202
611,0.00926809567366202
612,0.00926809567366202
613,0.00926809567366202
614,0.00926809567366202
615,0.00926809567366202
616,0.00926809567366202
617,0.00926809567366202
618,0.00926809567366202
619,0.00926809567366202
620,0.00926809567366202
621,0.00926809567366202
622,0.00926809567366202
623,0.00926809567366202
624,0.00926809567366202
625,0.00926809567366202
626,0.00926809567366202
627,0.00926809567366202
628,0.00926809567366202
629,0.00926809567366202
630,0.00926809567366202
631,0.00926809567366202
632,0.00926809567366202
633,0.00926809567366202
634,0.00926809567366202
635,0.00926809567366202
636,0.00926809567366202
637,0.00926809567366202
638,0.00926809567366202
639,0.00926809567366202
640,0.00926809567366202
641,0.00926809567366202
642,0.00926809567366202
643,0.00926809567366202
644,0.00926809567366202
645,0.00926809567366202
646,0.00926809567366202
647,0.00926809567366202
648,0.00926809567366202
649,0.00926809567366202
650,0.00926809567366202
651,0.00926809567366202
652,0.00926809567366202
653,0.00926809567366202
654,0.00926809567366202
655,0.00926809567366202
656,0.00926809567366202
657,0.00926809567366202
658,0.00926809567366202
659,0.00926809567366202
660,0.00926809567366202
661,0.00926809567366202
662,0.00926809567366202
663,0.00926809567366202
664,0.00926809567366202
665,0.00926809567366202
666,0.00926809567366202
667,0.00926809567366202
668,0.00926809567366202
669,0.00926809567366202
670,0.00926809567366202
671,0.00926809567366202
672,0.00926809567366202
673,0.00926809567366202
674,0.00926809567366202
675,0.00926809567366202
676,0.00926809567366202
677,0.00926809567366202
678,0.00926809567366202
679,0.00926809567366202
680,0.00926809567366202
681,0.00926809567366202
682,0.00926809567366202
683,0.00926809567366202
684,0.00926809567366202
685,0.00926809567366202
686,0.00926809567366202
687,0.00926809567366202
688,0.00926809567366202
689,0.00926809567366202
690,0.00926809567366202
691,0.00926809567366202
692,0.00926809567366202
693,0.00926809567366202
694,0.00926809567366202
695,0.00926809567366202
696,0.00926809567366202
697,0.00926809567366202
698,0.00926809567366202
699,0.00926809567366202
700,0.00926809567366202
701,0.00926809567366202
702,0.00926809567366202
703,0.00926809567366202
704,0.00926809567366202
705,0.00926809567366202
706,0.00926809567366202
707,0.00926809567366202
708,0.00926809567366202
709,0.00926809567366202
710,0.00926809567366202
711,0.00926809567366202
712,0.00926809567366202
713,0.00926809567366202
714,0.00926809567366202
715,0.00926809567366202
716,0.00926809567366202
717,0.00926809567366202
718,0.00926809567366202
719,0.00926809567366202
720,0.00926809567366202
721,0.00926809567366202
722,0.00926809567366202
723,0.00926809567366202
724,0.00926809567366202
725,0.00926809567366202
726,0.00926809567366202
727,0.00926809567366202
728,0.00926809567366202
729,0.00926809567366202
730,0.00926809567366202
731,0.00926809567366202
732,0.00926809567366202
733,0.00926809567366202
734,0.00926809567366202
735,0.00926809567366202
736,0.00926809567366202
737,0.00926809567366202
738,0.00926809567366202
739,0.00926809567366202
740,0.00926809567366202
741,0.00926809567366202
742,0.00926809567366202
743,0.00926809567366202
744,0.00926809567366202
745,0.00926809567366202
746,0.00926809567366202
747,0.00926809567366202
748,0.00926809567366202
749,0.00926809567366202
750,0.00926809567366202
751,0.00926809567366202
752,0.00926809567366202
753,0.00926809567366202
754,0.00926809567366202
755,0.00926809567366202
756,0.00926809567366202
757,0.00926809567366202
758,0.00926809567366202
759,0.00926809567366202
760,0.00926809567366202
761,0.00926809567366202
762,0.00926809567366202
763,0.00926809567366202
764,0.00926809567366202
765,0.00926809567366202
766,0.00926809567366202
767,0.00926809567366202
768,0.00926809567366202
769,0.00926809567366202
770,0.00926809567366202
771,0.00926809567366202
772,0.00926809567366202
773,0.00926809567366202
774,0.00926809567366202
775,0.00926809567366202
776,0.00926809567366202
777,0.00926809567366202
778,0.00926809567366202
779,0.00926809567366202
780,0.00926809567366202
781,0.00926809567366202
782,0.00926809567366202
783,0.00926809567366202
784,0.00926809567366202
785,0.00926809567366202
786,0.00926809567366202
787,0.00926809567366202
788,0.00926809567366202
789,0.00926809567366202
790,0.00926809567366202
791,0.00926809567366202
792,0.00926809567366202
793,0.00926809567366202
794,0.00926809567366202
795,0.00926809567366202
796,0.00926809567366202
797,0.00926809567366202
798,0.00926809567366202
799,0.00926809567366202
800,0.00926809567366202
801,0.00926809567366202
802,0.00926809567366202
803,0.00926809567366202
804,0.00926809567366202
805,0.00926809567366202
806,0.00926809567366202
807,0.00926809567366202
808,0.00926809567366202
809,0.00926809567366202
810,0.00926809567366202
811,0.00926809567366202
812,0.00926809567366202
813,0.00926809567366202
814,0.00926809567366202
815,0.00926809567366202
816,0.00926809567366202
817,0.00926809567366202
818,0.00926809567366202
819,0.00926809567366202
820,0.00926809567366202
821,0.00926809567366202
822,0.00926809567366202
823,0.00926809567366202
824,0.00926809567366202
825,0.00926809567366202
826,0.00926809567366202
827,0.00926809567366202
828,0.00926809567366202
829,0.00926809567366202
830,0.00926809567366202
831,0.00926809567366202
832,0.00926809567366202
833,0.00926809567366202
834,0.00926809567366202
835,0.00926809567366202
836,0.00926809567366202
837,0.00926809567366202
838,0.00926809567366202
839,0.00926809567366202
840,0.00926809567366202
841,0.00926809567366202
842,0.00926809567366202
843,0.00926809567366202
844,0.00926809567366202
845,0.00926809567366202
846,0.00926809567366202
847,0.00926809567366202
848,0.00926809567366202
849,0.00926809567366202
850,0.00926809567366202
851,0.00926809567366202
852,0.00926809567366202
853,0.00926809567366202
854,0.00926809567366202
855,0.00926809567366202
856,0.00926809567366202
857,0.00926809567366202
858,0.00926809567366202
859,0.00926809567366202
860,0.00926809567366202
861,0.00926809567366202
862,0.00926809567366202
863,0.00926809567366202
864,0.00926809567366202
865,0.00926809567366202
866,0.00926809567366202
867,0.00926809567366202
868,0.00926809567366202
869,0.00926809567366202
870,0.00926809567366202
871,0.00926809567366202
872,0.00926809567366202
873,0.00926809567366202
874,0.00926809567366202
875,0.00926809567366202
876,0.00926809567366202
877,0.00926809567366202
878,0.00926809567366202
879,0.00926809567366202
880,0.00926809567366202
881,0.00926809567366202
882,0.00926809567366202
883,0.00926809567366202
884,0.00926809567366202
885,0.00926809567366202
886,0.00926809567366202
887,0.00926809567366202
888,0.00926809567366202
889,0.00926809567366202
890,0.00926809567366202
891,0.00926809567366202
892,0.00926809567366202
893,0.00926809567366202
894,0.00926809567366202
895,0.00926809567366202
896,0.00926809567366202
897,0.00926809567366202
898,0.00926809567366202
899,0.00926809567366202
900,0.00926809567366202
901,0.00926809567366202
902,0.00926809567366202
903,0.00926809567366202
904,0.00926809567366202
905,0.00926809567366202
906,0.00926809567366202
907,0.00926809567366202
908,0.00926809567366202
909,0.00926809567366202
910,0.00926809567366202
911,0.00926809567366202
912,0.00926809567366202
913,0.00926809567366202
914,0.00926809567366202
915,0.00926809567366202
916,0.00926809567366202
917,0.00926809567366202
918,0.00926809567366202
919,0.00926809567366202
920,0.00926809567366202
921,0.00926809567366202
922,0.00926809567366202
923,0.00926809567366202
924,0.00926809567366202
925,0.00926809567366202
926,0.00926809567366202
927,0.00926809567366202
928,0.00926809567366202
929,0.00926809567366202
930,0.00926809567366202
931,0.00926809567366202
932,0.00926809567366202
933,0.00926809567366202
934,0.00926809567366202
935,0.00926809567366202
936,0.00926809567366202
937,0.00926809567366202
938,0.00926809567366202
939,0.00926809567366202
940,0.00926809567366202
941,0.00926809567366202
942,0.00926809567366202
943,0.00926809567366202
944,0.00926809567366202
945,0.00926809567366202
946,0.00926809567366202
947,0.00926809567366202
948,0.00926809567366202
949,0.00926809567366202
950,0.00926809567366202
951,0.00926809567366202
952,0.00926809567366202
953,0.00926809567366202
954,0.00926809567366202
955,0.00926809567366202
956,0.00926809567366202
957,0.00926809567366202
958,0.00926809567366202
959,0.00926809567366202
960,0.00926809567366202
961,0.00926809567366202
962,0.00926809567366202
963,0.00926809567366202
964,0.00926809567366202
965,0.00926809567366202
966,0.00926809567366202
967,0.00926809567366202
968,0.00926809567366202
969,0.00926809567366202
970,0.00926809567366202
971,0.00926809567366202
972,0.00926809567366202
973,0.00926809567366202
974,0.00926809567366202
975,0.00926809567366202
976,0.00926809567366202
977,0.00926809567366202
978,0.00926809567366202
979,0.00926809567366202
980,0.00926809567366202
981,0.00926809567366202
982,0.00926809567366202
983,0.00926809567366202
984,0.00926809567366202
985,0.00926809567366202
986,0.00926809567366202
987,0.00926809567366202
988,0.00926809567366202
989,0.00926809567366202
990,0.00926809567366202
991,0.00926809567366202
992,0.00926809567366202
993,0.00926809567366202
994,0.00926809567366202
995,0.00926809567366202
996,0.00926809567366202
997,0.00926809567366202
998,0.00926809567366202
999,0.00926809567366202
1000,0.00926809567366202
1001,0.00926809567366202
1002,0.00926809567366202
1003,0.00926809567366202
1004,0.00926809567366202
1005,0.00926809567366202
1006,0.00926809567366202
1007,0.00926809567366202
1008,0.00926809567366202
1009,0.00926809567366202
1010,0.00926809567366202
1011,0.00926809567366202
1012,0.00926809567366202
1013,0.00926809567366202
1014,0.00926809567366202
1015,0.00926809567366202
1016,0.00926809567366202
1017,0.00926809567366202
1018,0.00926809567366202
1019,0.00926809567366202
1020,0.00926809567366202
1021,0.00926809567366202
1022,0.00926809567366202
1023,0.00926809567366202
1024,0.00926809567366202
1025,0.00926809567366202
1026,0.00926809567366202
1027,0.00926809567366202
1028,0.00926809567366202
1029,0.00926809567366202
1030,0.00926809567366202
1031,0.00926809567366202
1032,0.00926809567366202
1033,0.00926809567366202
1034,0.00926809567366202
1035,0.00926809567366202
1036,0.00926809567366202
1037,0.00926809567366202
1038,0.00926809567366202
1039,0.00926809567366202
1040,0.00926809567366202
1041,0.00926809567366202
1042,0.00926809567366202
1043,0.00926809567366202
1044,0.00926809567366202
1045,0.00926809567366202
1046,0.00926809567366202
1047,0.00926809567366202
1048,0.00926809567366202
1049,0.00926809567366202
1050,0.00926809567366202
1051,0.00926809567366202
1052,0.00926809567366202
1053,0.00926809567366202
1054,0.00926809567366202
1055,0.00926809567366202
1056,0.00926809567366202
1057,0.00926809567366202
1058,0.00926809567366202
1059,0.00926809567366202
1060,0.00926809567366202
1061,0.00926809567366202
1062,0.00926809567366202
1063,0.00926809567366202
1064,0.00926809567366202
1065,0.00926809567366202
1066,0.00926809567366202
1067,0.00926809567366202
1068,0.00926809567366202
1069,0.00926809567366202
1070,0.00926809567366202
1071,0.00926809567366202
1072,0.00926809567366202
1073,0.00926809567366202
1074,0.00926809567366202
1075,0.00926809567366202
1076,0.00926809567366202
1077,0.00926809567366202
1078,0.00926809567366202
1079,0.00926809567366202
1080,0.00926809567366202
1081,0.00926809567366202
1082,0.00926809567366202
1083,0.00926809567366202
1084,0.00926809567366202
1085,0.00926809567366202
1086,0.00926809567366202
1087,0.00926809567366202
1088,0.00926809567366202
1089,0.00926809567366202
1090,0.00926809567366202
1091,0.00926809567366202
1092,0.00926809567366202
1093,0.00926809567366202
1094,0.00926809567366202
1095,0.00926809567366202
1096,0.00926809567366202
1097,0.00926809567366202
1098,0.00926809567366202
1099,0.00926809567366202
1100,0.00926809567366202
1101,0.00926809567366202
1102,0.00926809567366202
1103,0.00926809567366202
1104,0.00926809567366202
1105,0.00926809567366202
1106,0.00926809567366202
1107,0.00926809567366202
1108,0.00926809567366202
1109,0.00926809567366202
1110,0.00926809567366202
1111,0.00926809567366202
1112,0.00926809567366202
1113,0.00926809567366202
1114,0.00926809567366202
1115,0.00926809567366202
1116,0.00926809567366202
1117,0.00926809567366202
1118,0.00926809567366202
1119,0.00926809567366202
1120,0.00926809567366202
1121,0.00926809567366202
1122,0.00926809567366202
1123,0.00926809567366202
1124,0.00926809567366202
1125,0.00926809567366202
1126,0.00926809567366202
1127,0.00926809567366202
1128,0.00926809567366202
1129,0.00926809567366202
1130,0.00926809567366202
1131,0.00926809567366202
1132,0.00926809567366202
1133,0.00926809567366202
1134,0.00926809567366202
1135,0.00926809567366202
1136,0.00926809567366202
1137,0.00926809567366202
1138,0.00926809567366202
1139,0.00926809567366202
1140,0.00926809567366202
1141,0.00926809567366202
1142,0.00926809567366202
1143,0.00926809567366202
1144,0.00926809567366202
1145,0.00926809567366202
1146,0.00926809567366202
1147,0.00926809567366202
1148,0.00926809567366202
1149,0.00926809567366202
1150,0.00926809567366202
1151,0.00926809567366202
1152,0.00926809567366202
1153,0.00926809567366202
1154,0.00926809567366202
1155,0.00926809567366202
1156,0.00926809567366202
1157,0.00926809567366202
1158,0.00926809567366202
1159,0.00926809567366202
1160,0.00926809567366202
1161,0.00926809567366202
1162,0.00926809567366202
1163,0.00926809567366202
1164,0.00926809567366202
1165,0.00926809567366202
1166,0.00926809567366202
1167,0.00926809567366202
1168,0.00926809567366202
1169,0.00926809567366202
1170,0.00926809567366202
1171,0.00926809567366202
1172,0.00926809567366202
1173,0.00926809567366202
1174,0.00926809567366202
1175,0.00926809567366202
1176,0.00926809567366202
1177,0.00926809567366202
1178,0.00926809567366202
1179,0.00926809567366202
1180,0.00926809567366202
1181,0.00926809567366202
1182,0.00926809567366202
1183,0.00926809567366202
1184,0.00926809567366202
1185,0.00926809567366202
1186,0.00926809567366202
1187,0.00926809567366202
1188,0.00926809567366202
1189,0.00926809567366202
1190,0.00926809567366202
1191,0.00926809567366202
1192,0.00926809567366202
1193,0.00926809567366202
1194,0.00926809567366202
1195,0.00926809567366202
1196,0.00926809567366202
1197,0.00926809567366202
1198,0.00926809567366202
1199,0.00926809567366202
1200,0.00926809567366202
1201,0.00926809567366202
1202,0.00926809567366202
1203,0.00926809567366202
1204,0.00926809567366202
1205,0.00926809567366202
1206,0.00926809567366202
1207,0.00926809567366202
1208,0.00926809567366202
1209,0.00926809567366202
1210,0.00926809567366202
1211,0.00926809567366202
1212,0.00926809567366202
1213,0.00926809567366202
1214,0.00926809567366202
1215,0.00926809567366202
1216,0.00926809567366202
1217,0.00926809567366202
1218,0.00926809567366202
1219,0.00926809567366202
1220,0.00926809567366202
1221,0.00926809567366202
1222,0.00926809567366202
1223,0.00926809567366202
1224,0.00926809567366202
1225,0.00926809567366202
1226,0.00926809567366202
1227,0.00926809567366202
1228,0.00926809567366202
1229,0.00926809567366202
1230,0.00926809567366202
1231,0.00926809567366202
1232,0.00926809567366202
1233,0.00926809567366202
1234,0.00926809567366202
1235,0.00926809567366202
1236,0.00926809567366202
1237,0.00926809567366202
1238,0.00926809567366202
1239,0.00926809567366202
1240,0.00926809567366202
1241,0.00926809567366202
1242,0.00926809567366202
1243,0.00926809567366202
1244,0.00926809567366202
1245,0.00926809567366202
1246,0.00926809567366202
1247,0.00926809567366202
